,Unnamed: 0,Name,Review,Sug/Com,Vader,sentiment_dict_sompound,TextBlob_Subjectivity,TextBlob_Polarity,flair_sentiment
371,373,VISHAL RAJ JALUMURI,"
Pretty good but If you are a beginner but not best


The spring action is high that make people difficult to press the strings and for a beginner this isn't a good start . Beginners shall invest a better one you shall go atleast for guitars minimum of rs. 5000 or more. Coming to the sound of it not  the best!!
",1,0,-0.8792,0.530909090909091,1.0,0
372,374,Amazon Customer,"
Outstanding Experience


Yes it was amazing experience......Delivery was on time and product is also very good as i was expecting .....I always love to buy from Amazon only.
",1,1,0.9617,0.8310000000000001,1.0,1
373,375,Burhanuddin,"
Quality is touchwood


This is the first guitar of my life I ever experienced it, I really appreciated the quality and finishing of the guitar, it sounds too good. Thank you for ur service Amazon and seller
",1,1,0.8655,0.4833333333333334,1.0,1
374,376,Sunil Pun,"
Best for beginners


Worth money spending , this is the best option for the beginners, packaging was very nice ,one Guitar, one bag, 2 picks and set of one strings I received in the box thank you Amazon !
",1,1,0.9508,0.425,1.0,1
375,377,Rahul Sharma,"
Its not easy to play guitar


Guitar packing not good , and its bag chain broken ,also some sractes and small breakes in body of guitar,not satisfied with ur product ...🙄😒 Only sound is ok for me
",0,0,-0.6057,0.6416666666666667,0.0,0
376,378,Kumar,"
Avoid Lightening deals, if u want a gud product...


Guitar ka neck sahi nhi h, There is some blurred sound came when i play F sharp minor and Bm...Think before buying Special/Lightening deals from amazon!Buy at ur own risk... 👍
",0,0,-0.2244,0.5874999999999999,1.0,0
377,379,Labeeb,"
Worst worst worst stringsss


I am writing this review after a month's expierience  if you have more budget please buy some other one. My string broken for the 2nd time and its too much!! In a month which i uses rarely!!!!
",0,0,-0.9431,0.5972222222222223,0.0,0
378,380,Vishwas Moorjani,"
Liked the guitar and recommend to all


I liked the guitar as i was a beginner and it completely suits me its size was perfect for me and the sound was also so clean the body doesn't have any scratch on it and came with good packing
",1,1,0.9531,0.6714285714285714,1.0,1
379,381,mohd shariq,"
Worth for money


It's very good for beginners, I received it in good packing , you might have to calibrate it , the build quality is nice. Satisfied with the product worth for money
",1,1,0.9259,0.5966666666666668,1.0,1
380,382,Amazon Customer,"
It come with the un-tuned string you need to tune


You should tune the guitar before use . It doesn't come with tuned guitar strings and you can I do in only (DIY) home using 3rd party apps to tune
",1,1,0.4019,0.5,0.0,0
381,383,piyush singh,"
It's a good product.


Liked the sound quality if the guitar very much.Design is not that finished.Liked the color (black).Best suitable guitar for the beginners.Worth it.
",1,1,0.6908,0.5700000000000001,1.0,1
382,384,Amazon Customer,"
Four Stars


good for beginners..good for photoshoot
",1,1,0.4404,0.6000000000000001,1.0,1
383,385,Mohit,"
Worth Buying


Best product in this price. Really happy and satisfied.
",1,1,0.921,0.6,1.0,1
384,386,Mercury Pneumatic Systems Pvt Ltd,"
Dots given are wrong but a decent guitar .Good for begginers


This a decent quality guitar . But the dots on it are wrong.The distance between the fret board and string is 4.5 which a very good thing . Good for begginers.The bag given to me smaller than size of guitar . The picks are also of decent quality.
",1,1,0.8988,0.6828571428571429,1.0,1
385,387,Fazal mahfooz,"
Best Guitar at this price ..


It's very easy to learn specially for the beginners.And the best part is the sound quality.i would highly suggest you to just give this product a try .Thank you !
",1,1,0.937,0.5185714285714286,1.0,1
386,388,G-Man,"
Pretty good one


Pretty decent for what you pay. It's not like a you can expect a Fender quality or even Yamaha. But for what you pay, you get good value for money.
",1,1,0.8672,0.7733333333333333,1.0,1
387,389,sheik abbdullaah,"
Rising revolution Juarez- Awsome


Awsome product with affordable price, surely will recommend for beginners and passion seekers.
",1,1,0.8126,0.8888888888888888,1.0,1
388,390,Atharva K.,"
Plastic gears behind the tuning keys won't work.


The gears behind the tuning pegs are made of plastic which is a major drawback. And also one of it broke the second day while tuning the guitar also it won't allow the guitar to stay tuned for a longer period of time.
",0,0,-0.5371,0.475,0.0,0
389,391,Amazon Customer,"
Good product. Thanks to amazon


What to say... Really good product for beginners
",1,1,0.8655,0.46666666666666673,1.0,1
390,392,Deepak lepcha,"
Good


Dislike: it is not having truss rod and within only 3-4 months the tension becomes high and the neck bends.Like: Best sound quality Perfect for beginners👍👍👍👍🙌🙌
",1,1,0.7845,0.64,1.0,0
391,393,K.yasasvi,"
Bad quality


1st weve got a broken piece and now we exchange with the same piece but not satisfied with piece too especially the zip of the bag is too delicate and string are very delicate
",0,0,-0.6438,0.7273809523809524,0.0,0
392,394,Abhijit,"
Not good at all


Waste of money , not getting tuned.
",0,0,-0.6377,0.30000000000000004,0.0,0
393,395,Nagarjuna,"
Very better


i strongly recommended for bigginers and also used for experienced people.....very better
",1,1,0.8503,0.6958333333333333,1.0,1
394,396,Dinesh,"
Great Product...Value For Money...


I have received with safety and good condition very nice for beginners...Amazing for the price I bought it. Loved it. Best guitar in budget...Excellent value for money... Such A Grate Products Thanks To Amazon..
",1,1,0.9798,0.5928571428571429,1.0,1
395,397,SHANTANU SWARAJ,"
Best for beginners in this range


Buy and practice well. As per time you too will not be a beginner and you will notice many small differences which matters but till then use it.
",1,1,0.4939,0.4000000000000001,1.0,1
396,398,VIJJU VJ,"
Waste of money


Don't buy this worst product ever seen with damages ...even the second time replacement...so I got my refund from amazon
",0,0,-0.8713,0.3333333333333333,0.0,0
397,399,Amazon Customer,"
Decent product


A decent product for beginners
",1,0,0.0,0.6666666666666666,1.0,1
398,400,Shyam sundar D,"
Great for beginners


This is for amateur guitar enthusiasts. You can determine whether you want to invest more in a guitar if you actually like playing a guitar.
",1,1,0.8779,0.4,1.0,1
399,401,Huzefa Sanadi,"
Value for money


The item is extremely good for beginners. Comparing to the price of the item , this is a perfect deal. If you have just started playing a guitar go ahead with the item.
",1,1,0.8777,0.8,1.0,1
400,402,Amazon Customer,"
Worth every penny!


Great product at this price.  Thanks to Amazon for giving this great deal.
",1,1,0.9529,0.45,1.0,1
401,403,Sangram,"
The wpuld be a good guitar for kid below 12 or 14 years


Everything is average abiut this guitar, if you are buying it for fun that its okay hut if you are learning a guitar thenI would not recommend this.
",0,1,0.7176,0.425,1.0,0
402,404,Susanta Sarkar,"
Don't buy


Waste money ,after purchase it had placed as show piece
",0,1,0.3252,0.0,0.0,0
403,405,juned khan,"
Afordable


Awesome guitarI love itIt is a very good one in very cheap price ypu can buy this guitar without any second thoughtEasy to handlePerfect for beginners
",1,1,0.9099,0.658,1.0,1
404,406,g shanthaiah,"
Check the string rotating mechanism properly


The product's  string adjusters do not rotate its of waste quality
",0,0,-0.4215,0.05,0.0,0
405,407,Amazon Customer,"
Good for beginners


Nice product. But sound quality is not that great. Go for it if all you just want is fun. Not good for those who take the hobby seriously.
",1,0,-0.2144,0.6023809523809524,1.0,0
406,408,Prashant,"
Product is nice, got on friday


Product is nice, got on friday, thanks for its quick delivery, however opened it on sunday as today is birth day of my son, but haven't  found the belt inside the box, not understanding  to whom should i call, talk directly
",1,1,0.5789,0.62,1.0,0
407,409,Himani,"
Fine for beginners


Sound is not so much good as other guitars..a person who knows nothing about guitar then it is good for them in low price.
",1,0,-0.0031,0.46249999999999997,1.0,0
408,410,Nilesh,"
Just useful for photography only !!!...


This is for beginners only, built quality is poor, strings breaks even you are not using it !... Overall plays roll in your showcase only....
",1,1,0.453,0.6,0.0,0
409,411,Apurva,"
just plain guitar with bad quality.


No accessory received, just plain guitar with bad quality.
",0,0,-0.8481,0.5119047619047619,0.0,0
410,412,Nitin,"
High action needed!!!!


Overall guitar seems good but the only problem is that the distance between freck and strings are very much due to which high action is needed which cause pains in finger after some time.If you can afford 1-2K more,then purchase a good one instead of it.
",0,0,-0.56,0.4283333333333334,1.0,0
411,413,Amazon Customer,"
values for money.


obusly its not great but value for money. good for those who just want to learn basic guitar skills.
",1,1,0.3504,0.4916666666666667,0.0,1
412,414,Chaxu Dipal Shah,"
Good


Strings are not accurate and some of are very loose. For beginner it is hard to adjust the strings at some good sound level
",1,1,0.4228,0.5208333333333334,1.0,0
413,415,Sachin Shekhar,"
Great Guitar for Beginners


Good professional looking guitar which works... I am fully satisfied and I am not at the music level to tell why you should purchase an expensive guitar.
",1,1,0.8777,0.6300000000000001,1.0,1
414,416,Ashna,"
Missing sub parts


I have always trusted Amazon but this is the first time I was disheartened because I just received the guitar and nothing else. There was no bag, no pick and no extra string.
",0,0,-0.7762,0.1611111111111111,0.0,0
415,417,Shruti Soni,"
Best jaurez


Best product for the beginners and all . No fault in the product .ut was handed to me in an outstanding packaging. I think it gives us the best value of money .but must buy a guitar tuner with it .the picks were good .
",1,1,0.938,0.475,1.0,1
416,418,Rohit banerjee,"
Honestly saying the sound really sucks but if you need something to start with


Honestly saying the sound really sucks but if you need something to start with , for initial practice to learn guitar it is good...So if u are a begginer yay u can go for it.
",1,1,0.7196,0.45714285714285713,1.0,0
417,419,Amazon Customer,"
Sheer wastage of hard earned money


The first time I placed an order for it, one of the knobs didn't work. Tried to return it it show an option for it. Ordered a replacement, two of the knobs don't work. Can't even return it anymore and here I am stuck with a piece of junk.
",0,0,-0.34,0.5416666666666666,0.0,0
