,Unnamed: 0,Name,Review,Sug/Com,Vader,sentiment_dict_sompound,TextBlob_Subjectivity,TextBlob_Polarity,flair_sentiment
1450,1477,Adrienne,"
I love how much brighter it looks


I have been using the retinol cream for a few weeks now and I'm really loving it. I use it in combination with the vitamin C serum and I've definitely noticed a difference in my skin tone. I love how much brighter it looks!  I have oily, acne prone skin and it seems to be working great and not making it more oily like some other products do. I've also noticed a difference with the wrinkles around my eyes, however I'm also using another new eye cream so I can't say for sure which product is doing the trick, but for the price, it is most definitely worth it. I will be ordering more when I run out! Also the customer service at this company is phenomenal!!! Very impressed overall!
",1.0,1,0.9803,0.4843574635241301,1.0,1
1451,1478,A. Jefferson,"
Didn’t work for me.


I received the product on10-23-17 and I used it religiously, and it gave me a a little tingle but nothing bad ,it only made my skin soft just like my coconut oil does ,other than that nothing.....So great for those that it made a difference for ,but it didn’t do anything for me. What a disappointment.
",0.0,1,0.8491,0.5364583333333334,0.0,0
1452,1479,SR Cole,"
Retional proven over the years to still be the best skin care..Hands Down


This is good stuff it cleared up my seboric dermatitis on my forehead and it soaks in fast you cant even tell its there no greasy wait before foundation is needed...I will order it again...and I dont have the wrinkles. I used to have..good for scars as well
",1.0,1,0.8126,0.4472222222222223,1.0,1
1453,1480,Voracious Reader,"
Great moisturizer and helps with the look and texture of my skin!


I love this product.  As I've aged, I gravitate toward products with Retinol and this one does a good job of keeping my skin soft and moist overall and helping soften the look/texture of my skin. The price is great for the value and I really like this product.  It is a smaller company, so they really want you to be happy with your purchase.
",1.0,1,0.9836,0.4863636363636364,1.0,1
1454,1481,Lili M,"
Affordable and effective!!


I bought this after Susan Yara recommended it in her Youtube channel and I loved it! It's a great option if you don't want to spend too much and the quality is amazing. My skin responded well and I'm happy with the results.
",1.0,1,0.9724,0.7416666666666667,1.0,1
1455,1482,Tpetitt,"
Great Retinol


I bought this for my best friend to use and he is 50!  After months of using it, his skins looks amazing and YOUNG!  I have not seen him so It was good to see that it is working...  I just bought it again!  Use this and apply only at night. No scent, no oily feel.  Best value for your money because it actually works!
",1.0,1,0.9797,0.54375,1.0,1
1456,1483,Patricia B.,"
Amazing


This is the only cream I’ll use on my face/neck. I have very sensitive skin and tends to be oily some times and normal others, this cream works amazingly well for me. Highly recommend
",1.0,1,0.8396,0.8316666666666667,1.0,1
1457,1484,Regina,"
Great product!


I really like this cream.  It has no scent and absorbs quickly with no residue.  I have noticed lines have softened and my skin is firmer.
",1.0,1,0.5838,0.48333333333333334,1.0,1
1458,1485,April,"
Amazing for combination skin!


Not sure about the claims regarding less wrinkles and stuff but I love the way it feels on my skin. I have combination skin and it is so hard to find something that either doesn't make my skin greasy or tight & dry. This is perfect and my skin is happy. My skin does feel smoother & softer and it seems my makeup goes on smoother as well. Also it doesn't have any smell which is nice too! I definitely recommend!
",1.0,1,0.9856,0.6711760461760462,1.0,1
1459,1486,TWilson,"
Results comparable to high end skin care line


I love this product, I have used a much more expensive line of skincare for many years, after reading some reviews I decided to take a chance, I am not disappointed, the product works just as well as the sensitive skin version of the product I was using for more than double the cost. I am currently beginning the face cream from LilyAna Naturals, so far the products are proving to be just as effective and much much more budget friendly.
",1.0,1,0.9619,0.5850000000000001,1.0,1
1460,1487,"Lynn ""Retro Girl""","
I'm am very happy with this product


The bottle says 2.5% Retinol.  I was skeptical about this claim.  I've used prescription Retinol before, and am familiar with the stinging, redness, peeling that occurs.  I've experienced none of that with this product!  I really do notice an improvement in my skin's tone and texture.  My skin is dewy, my wrinkles are minimized, my coloring is more even.  I'm am very happy with this product, and would recommend it to anyone.
",1.0,1,0.9096,0.6571428571428571,1.0,1
1461,1488,Trish,"
Will never be without. Works very well.


Will never be without this. Very moisturizing, no greasy feel, absorbs quickly and doesn't really have a scent. After about 3weeks of use noticeable fine lines improved dramatically.
",1.0,1,0.1004,0.36,1.0,1
1462,1489,Teresa1981,"
The best face cream ever!


I love the price, the feel(light weight), the smell (none) and the results! No lore forehead lines.
",1.0,1,0.8309,0.44999999999999996,1.0,1
1463,1490,Smithfamily,"
Good price for a good product- just what my doctor ordered


My dermatologist told me that I need to use retinol and I was so pleased to find this product. It feels natural and moisturizing. It’s easy to dispense also.
",1.0,1,0.9318,0.6866666666666668,1.0,1
1464,1491,Mama3,"
Great retinol cream.


I bought this on a recommendation from a friend. It goes on smooth & I swear I feel like my skin looks better! I really like this!
",1.0,1,0.9421,0.4875,1.0,1
1465,1492,R. Tresler,"
Great for sensitive skin, non greasy


I love the eye cream and now I love the retinol!
",1.0,1,0.9299,0.7125,1.0,1
1466,1493,Pattiryan,"
to thin


This came in a pump bottle, I don't like moisturizers in pump bottles because itts too hard to get the correct amount out and I usually end up wasting.  This moisturizer is very thin, not creamy at all.  I like thicker moisturizers with a creamy feeling.
",0.0,0,-0.2982,0.6604166666666667,0.0,0
1467,1494,rose,"
Love this stuff!!


I have been using this for about 6 months now and it has made such an improvement! My face and neck is softer, skin tone is more even and I don’t break out like I used to. Miracle in a bottle! ❤️
",1.0,1,0.94,0.5333333333333333,1.0,1
1468,1495,Russell R. Corrie,"
Super gentle retinol cream


I’ve been using this product for a while now and it’s one of my favorites! It’s a very mild and gentle cream and am confident it’s helping reduce fine lines throughout my face. It fits perfectly in my skin care regimen and highly recommend!
",1.0,1,0.983,0.72375,1.0,1
1469,1496,Marilyn Hea,"
Great product-great price


I’m amazed by this product. I almost didn’t buy it because it is so reasonably priced I figured it probably didn’t work. My face is much brighter and softer after just a few days. I’m looking forward to seeing what it does in the future.
",1.0,1,0.872,0.35500000000000004,1.0,1
1470,1497,Amanda,"
Didn’t work for me


I did not see a difference when using this cream I bought it because I have a brown spot on my face from taking birth control. It didn’t even lighten it up. Also I had to pop the top off of it because I couldn’t get it to come out and this is what I found inside. I don’t think that’s 1.7 oz.
",0.0,1,0.2023,0.5,1.0,0
1471,1498,Karen R.,"
Give it a chance ~ it works


I can't praise LilyAna naturals enough. I have used their eye cream for over a year ~ it has done wonders for my eyes. I decided to try Retinol cream & I have not been disappointed. My wrinkles & fine lines have smoothed out. Best of all I am now comfortable leaving my house without makeup ~ haven't done that in years.
",11.0,1,0.8729,0.57,1.0,1
1472,1499,Anthony,"
Meh


It's a moisturizer, not sure of the retinol percentage as it isn't stated on the container. It might have been on the product description but I can't recall. The lack of it being printed leads me to think that it isn't a significant percentage. That being said this will moisturizer, but I'm not sure if it's any better then something generic from Walgreens.
",0.0,1,0.325,0.6305555555555555,0.0,0
1473,1500,BGreen,"
I absolutely love this product!


I have only been using this product since 3/17/18, but already I can see a noticeable difference on my skin.  I absolutely love this product.  I don't like writing reviews but I had to for this one.  My skin is looking so much better.  My dark spots on my face are lighting up and I've had them for years.  I am a middle aged Hispanic female very prone to dark patches on  my face and this has really worked for me without drying my skin out or giving me flaky skin unlike other very expensive products that I have used in the past.  I loved it so much I ordered the Vitamin C from the same company and used together they are even better.
",1.0,1,0.9817,0.42925925925925923,1.0,1
1474,1501,1happyhikinchik,"
Not for acne-prone skin


This cream is very think and made more for dry skin without acne issues.  I am older with oily skin and also deal with occasional acne, this cream seemed to exasperate my acne.
",0.0,0,0.0,0.37166666666666665,1.0,0
